dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts,sampled_with_replacement,effective_pool_size
adult,gaussian_copula,fixed,0.75,1,2,500,7.2852,16.23,False,0.0697535844008983,0.9053625193463066,0.0831427238053526,0.0536246545052515,0.1544453326212237,0.6701030927835051,0.874,0.8941508081161104,0.638785585883753,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,1,500,8.1183,16.17,False,0.051006369832334,0.9953288649535816,0.0665375202138778,0.048503178551686,0.1710675825221615,0.6701030927835051,0.8935,0.8931478360643981,0.5698492151295482,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,0,500,7.5075,16.11,True,0.0651390211089318,0.8321627701987566,0.0814834081590733,0.0622104754007739,0.137681135292803,0.711340206185567,0.86625,0.9146989190222112,0.6524711706266965,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,12,500,7.7139,16.23,False,0.0571209887097323,0.9321127316731842,0.0843943224941422,0.0524970978441127,0.1399194318253381,0.6701030927835051,0.853,0.8942835057106046,0.6036999864807505,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,11,500,10.16,16.23,False,0.0905929512983768,0.9801154183566996,0.1159437977184078,0.0597834438916528,0.1522287320207828,0.6804123711340206,0.84975,0.9026790225911356,0.65446168669618,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.5,1,10,500,7.4578,16.23,False,0.046817894971628,0.9092327093486826,0.0735674347361074,0.0691337755666113,0.1797775227959245,0.6597938144329897,0.8665,0.8811260676108285,0.6336347977351127,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.75,1,6,500,9.9637,16.23,False,0.0455371290550853,1.1320485684748738,0.0663920614179533,0.046988391376451,0.1611006620959363,0.6597938144329897,0.889,0.9000275907315302,0.6524782515139003,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.2,1,10,500,6.3054,16.23,False,0.1121063393415136,0.7821610045059378,0.1458984658866157,0.0870181039248203,0.1818511398384552,0.6288659793814433,0.877,0.9072519415393296,0.4334874890557676,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.2,1,9,500,8.9691,16.23,False,0.0835440936801836,0.850459955082918,0.1309642753040346,0.0724828634604753,0.1966559323039523,0.6288659793814433,0.85325,0.925796844374882,0.665259646299194,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.2,1,8,500,6.4703,16.23,False,0.0694167688639283,0.8548370081967693,0.1217237409933932,0.0861334991708126,0.1573289160686295,0.6391752577319587,0.864,0.912474524293884,0.6157356261595772,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,9,500,9.1279,16.23,False,0.1085097062449431,0.8528248016830594,0.1669359953002978,0.096019762299613,0.1700516261512449,0.5567010309278351,0.87525,0.9382020174354416,0.5380292815666279,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,8,500,8.2396,16.23,False,0.1437962591905572,0.7881444299919398,0.1994952160249529,0.0988752072968491,0.2592875090696043,0.5670103092783505,0.8635,0.939073443906502,0.4792889622212376,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,7,500,7.1817,16.23,False,0.0816665612999587,0.7276491114005145,0.1468173074457743,0.0912193200663349,0.2170069332409229,0.5773195876288659,0.874,0.9387933605410202,0.5538423778773153,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,6,500,8.1243,16.23,False,0.081580281791545,0.7353080216686335,0.1359989850651965,0.0988927584300718,0.1899414769200259,0.5773195876288659,0.8655,0.9440154392895184,0.4579263516921944,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,5,500,7.7775,16.23,False,0.0796094602675555,0.7249044024152123,0.1213726359971929,0.1087436428966279,0.2247559823409896,0.5876288659793815,0.86275,0.9473524633872,0.4780167956021921,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,4,500,8.8919,16.23,False,0.0775292716717637,0.7837374301582997,0.1130558767829376,0.093037728026534,0.1904018986777157,0.5876288659793815,0.869,0.9269087537355848,0.4834224301263952,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,3,500,8.5312,16.23,False,0.0909524326632391,0.6907862946290777,0.1241184624333741,0.0777342454394693,0.1837859735611982,0.6185567010309279,0.8675,0.9313031105381762,0.4053139829295544,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,2,500,8.4681,16.23,False,0.052093012064947,0.7294987301630654,0.0851971324983079,0.0671036484245439,0.2156590125346308,0.6288659793814433,0.85275,0.9309054497598842,0.6201583286378746,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
adult,gaussian_copula,fixed,0.05,1,1,500,8.5579,16.17,False,0.0725970234525107,0.8914166933340179,0.0904498149835214,0.0626909894969596,0.2030254173489259,0.6804123711340206,0.865,0.8990329707801769,0.5412750488023925,0.8860101403549858,0,,ok,,2026-07-20T17:07:03.966270+00:00,False,20000
