dataset,synth,regime,alpha,seed,generation,n,wallclock_sec,peak_mem_mb,gen0_shared,mean_shift,var_ratio,w1,tv_cat,corr_frob,cat_support,coverage,c2st_auc,tstr_auc,trtr_auc,n_nan_metrics,ctgan_lost_support,status,error,run_ts
credit-g,gaussian_copula,fresh,0.05,2,10,2000,2.3305,24.21,False,0.0891731243854184,0.877379793655223,0.116997437651919,0.0488076923076922,0.2318429711469933,1.0,0.925,0.5788324321405185,0.5564285714285714,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,9,2000,5.4166,24.21,False,0.0682406213132369,0.9764883407664174,0.0965184661821682,0.066076923076923,0.2344118609066292,1.0,0.94,0.7699865664891283,0.5221428571428572,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,10,2000,3.1274,24.21,False,0.0551408952493701,1.0007889178955145,0.0919189812651125,0.0616538461538461,0.217585824481377,0.9814814814814816,0.93,0.6968757524003681,0.5635714285714285,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,11,2000,2.9407,24.21,False,0.0767896123144597,0.9510470139360608,0.1093372212720031,0.0594230769230769,0.2413591533450406,1.0,0.935,0.7631798042802721,0.5530952380952382,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,12,2000,2.4248,24.21,False,0.0907189296395258,0.9928177558970452,0.112736096081497,0.064576923076923,0.2300063909221616,1.0,0.93,0.7593815184592639,0.5684523809523809,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,1,2000,2.7962,23.98,False,0.0512391460239232,0.8944409865639338,0.0970891624184534,0.0447692307692307,0.177974204205798,1.0,0.945,0.6540038387888688,0.6272619047619048,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,11,2000,3.4554,24.21,False,0.0815033088226379,0.8774359790676511,0.1177003023765521,0.054,0.2180864499666903,1.0,0.94,0.6877800054454098,0.5883333333333334,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,2,2000,4.8997,24.21,False,0.0718547290041842,0.9274493732119456,0.0997849372831491,0.0424615384615384,0.1587376709927055,1.0,0.925,0.6566837904552317,0.6394047619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,4,2000,2.9363,24.21,False,0.092046675420155,0.9355376338906032,0.1205516772562457,0.0441153846153846,0.208913730449344,1.0,0.915,0.6984570588936817,0.5754761904761905,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,5,2000,4.6414,24.21,False,0.0845476212940241,0.9007998126564714,0.1179124452217932,0.0454615384615384,0.220189674619606,1.0,0.93,0.6914286550062893,0.6405952380952381,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,6,2000,3.9938,24.21,False,0.0807741905529887,0.931203184612354,0.1137232692459698,0.0467692307692307,0.1994291570707975,1.0,0.895,0.7014981627367459,0.5913095238095237,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,7,2000,3.1026,24.21,False,0.0626670687564677,0.9063708029476344,0.1107534950807675,0.051,0.2054587149050284,1.0,0.895,0.6751616184117856,0.6019047619047618,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,8,2000,3.9834,24.21,False,0.08758481546809,0.9015111175277668,0.118971797652883,0.0611923076923076,0.2153079208367071,1.0,0.95,0.7418628251775945,0.6117857142857143,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,9,2000,4.4116,24.21,False,0.0853220167138537,0.8949029292075626,0.1130354845651443,0.0620384615384615,0.2052313964270025,1.0,0.935,0.7062471450976687,0.5664285714285714,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.05,2,3,2000,4.0039,24.21,False,0.088097082085831,0.935532701405962,0.1156613575268583,0.0451538461538461,0.2004474380345406,1.0,0.93,0.7034501846263931,0.6385714285714287,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,3,2000,15.3491,24.21,False,0.0621070063617554,0.9653832478376164,0.0977983588077848,0.0439230769230769,0.1804717993936106,1.0,0.935,0.5492708326301553,0.644047619047619,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,4,2000,5.6708,24.21,False,0.0474118580592962,0.9739695358812686,0.089123845540974,0.0434230769230769,0.167424386979657,1.0,0.94,0.6206777059973763,0.6535714285714287,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,5,2000,4.0966,24.21,False,0.0646573959482565,0.9271280250739956,0.0931002270632874,0.0481153846153846,0.1731658639672349,1.0,0.95,0.6257135849472673,0.6298809523809522,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,12,2000,3.8391,24.21,False,0.0672802155179055,0.9268470333244816,0.1040220591905572,0.0452307692307692,0.1630192351073476,1.0,0.93,0.5978778653093646,0.5932142857142858,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,1,2000,4.0603,23.98,False,0.0297150621324937,0.945025494127492,0.0753976431551299,0.0410384615384615,0.1414464717580619,1.0,0.94,0.5771616814165265,0.6835714285714286,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,2,2000,2.5207,24.21,False,0.0413517889653116,0.925848000439646,0.0783636192862915,0.043,0.1406220180091749,1.0,0.94,0.5716943324985205,0.7,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,3,2000,3.1274,24.21,False,0.0599556784876487,0.9784484319451784,0.0868042226649005,0.037576923076923,0.1394599536062171,1.0,0.96,0.5873003818537345,0.6595238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,4,2000,3.356,24.21,False,0.0515006620090222,0.9358559251958712,0.0859147245873045,0.0388076923076923,0.1342259597207793,1.0,0.935,0.6024845244604656,0.68,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,11,2000,2.6337,24.21,False,0.0618247086070733,0.9319611789866784,0.1048319719825737,0.0391153846153846,0.145976034445401,1.0,0.93,0.6078719923674255,0.6160714285714286,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,5,2000,2.7783,24.21,False,0.0542609312022013,0.922551673111192,0.094824854203601,0.0434615384615384,0.1706303491349254,1.0,0.93,0.5856886980745302,0.6511904761904761,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,7,2000,3.3402,24.21,False,0.0470533579028499,0.9682081329433824,0.0769685317982852,0.045576923076923,0.1549162851419968,1.0,0.92,0.6540454669213859,0.5734523809523809,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,8,2000,2.6176,24.21,False,0.0571376162146937,0.9667569633711854,0.0884770221426252,0.0478846153846153,0.1454058637559816,1.0,0.94,0.5974700221191643,0.5611904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,9,2000,3.3129,24.21,False,0.0592976587233452,0.9594100577612046,0.0937687606193925,0.0448461538461538,0.1573526408477961,1.0,0.92,0.6125630328682233,0.631904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,10,2000,4.7796,24.21,False,0.0538173833626912,0.928011810351586,0.0857746971397861,0.0465384615384615,0.1457280985491834,1.0,0.935,0.5941999635472569,0.7063095238095238,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,11,2000,3.2589,24.21,False,0.0364653403750741,0.9750539637460044,0.070070944039389,0.0468846153846153,0.14816028625258,1.0,0.94,0.591441818496842,0.6704761904761906,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,12,2000,3.8424,24.21,False,0.051452181936149,0.9869166851426168,0.0902452291974023,0.0464615384615384,0.1663050292731294,1.0,0.94,0.6313300075830707,0.6090476190476191,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.5,2,6,2000,1.914,24.21,False,0.0557043183844285,0.902240734144339,0.0840602454383208,0.0426538461538461,0.1543192087633627,1.0,0.95,0.5638254903681502,0.6564285714285715,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,10,2000,2.7515,24.21,False,0.062610819306373,0.9091943210050406,0.0949178886683798,0.0392307692307692,0.1553663895864809,1.0,0.92,0.5342543276381548,0.6614285714285714,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,9,2000,3.3991,24.21,False,0.0601707784124509,0.9253869430560996,0.0982348213839072,0.0369230769230769,0.1901418979683087,1.0,0.915,0.6236175522208046,0.6335714285714286,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,8,2000,3.9559,24.21,False,0.0615298168975639,0.958705177769146,0.0983637830989182,0.0410384615384615,0.1809637445672887,1.0,0.94,0.5961407345902779,0.6611904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,6,2000,3.6142,24.21,False,0.07744714273759,0.9688026672916852,0.1020871307961967,0.0413846153846153,0.1692414951406918,1.0,0.94,0.5721106138236903,0.6766666666666666,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,7,2000,3.4904,24.21,False,0.0594053646953639,0.9659678402151756,0.0931626080625783,0.045576923076923,0.178180257082862,1.0,0.96,0.6021599375352995,0.6454761904761905,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,8,2000,2.5177,24.21,False,0.0813919006247209,0.9420296297196354,0.0998788491408658,0.0478461538461538,0.1684130687026722,1.0,0.94,0.5997275044947132,0.6038095238095238,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,9,2000,3.8842,24.21,False,0.0735085160486552,0.9514425765108172,0.0997541474637191,0.0446153846153846,0.1667449193430868,1.0,0.925,0.550868452851077,0.6833333333333332,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,10,2000,2.8201,24.21,False,0.0521852553067629,0.974236409487404,0.0891699617077035,0.0422692307692307,0.1887236080776793,1.0,0.955,0.5824788315320727,0.6280952380952382,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,11,2000,2.1515,24.21,False,0.0649418540758378,0.9249089661656243,0.0918824561498996,0.0418846153846153,0.1843662546950657,1.0,0.935,0.5712662377843932,0.6761904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.2,2,12,2000,2.7535,24.21,False,0.0608486922552091,0.9701063575112236,0.0981141871198157,0.0422307692307692,0.2014603689007151,1.0,0.96,0.5875951540353411,0.6185714285714285,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,0,2000,4.0503,23.75,True,0.0542425229102352,0.953392825610954,0.0900164304951048,0.044076923076923,0.1321453790199717,1.0,0.925,0.5052890229989807,0.6220238095238095,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,1,2000,3.7953,23.98,False,0.0521371172601576,0.9825099969538056,0.0861965443873399,0.0435384615384615,0.152673666667906,1.0,0.935,0.6125489693099405,0.5798809523809524,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,2,2000,3.4519,24.21,False,0.0549038773915736,0.95153213637246,0.0928378970544681,0.041076923076923,0.1505660643670529,1.0,0.92,0.619464864731071,0.6332142857142856,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,3,2000,2.6277,24.21,False,0.0738759293024268,0.931417232140903,0.1109460120480414,0.0373461538461538,0.1654886617371125,1.0,0.93,0.6092648471797503,0.6529761904761905,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,4,2000,2.8038,24.21,False,0.0561970926289739,0.9258126798089388,0.0962239154626296,0.0414615384615384,0.1689540251939778,1.0,0.925,0.5904444309434285,0.6388095238095237,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,5,2000,3.6205,24.21,False,0.0657842494567458,0.9419749096906448,0.0926159512842919,0.0438846153846153,0.1809706900508655,1.0,0.9,0.6481331470193132,0.6886904761904762,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,6,2000,3.6236,24.21,False,0.0614064799279146,0.9365182753911372,0.1007941298821553,0.0398076923076923,0.1847803113305505,1.0,0.95,0.627940127494594,0.6333333333333333,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.35,2,7,2000,2.8008,24.21,False,0.0650342737637207,0.9217713741149276,0.1025802124701475,0.0378461538461538,0.1621232089033538,1.0,0.92,0.5821705583345147,0.6564285714285714,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.75,2,1,2000,2.9127,23.98,False,0.0638946006052207,0.9564944472155384,0.1004861033670152,0.0469230769230769,0.1372045110755175,1.0,0.96,0.5723615077034546,0.6461904761904763,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
credit-g,gaussian_copula,fresh,0.02,2,8,2000,4.6341,24.21,False,0.0835098476210506,0.9701818075780968,0.1052992062386832,0.0624230769230769,0.2112370239538624,1.0,0.94,0.7402607046180224,0.5685714285714285,0.804404761904762,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fixed,0.05,0,9,2000,14.6857,39.8,False,0.0435336935162496,1.115817322186852,0.076834617880709,0.0441633983314288,0.4730486452556356,0.9545454545454546,0.86325,0.9481833903745884,0.6905572594171727,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fixed,0.05,0,11,2000,14.9695,39.8,False,0.0410665724457081,1.1396895969120675,0.0904742045163089,0.0520415668349982,0.45279741022497,0.9545454545454546,0.863,0.9595800032998976,0.6165785801118117,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.0,0,12,2000,17.3483,39.8,False,0.0685213663026638,0.9347345594726384,0.0950786498211017,0.0652356334549743,0.4963198529524417,1.0,0.84825,0.9646053606951718,0.5451930190468186,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,0,2000,16.9364,39.34,True,0.0173965683858213,1.0395661345971443,0.0330623055426054,0.0182281076830452,0.1450663447476722,1.0,0.905,0.8984456641838596,0.734570372378266,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,1,2000,15.3926,39.57,False,0.0185706874051624,1.0746668932101666,0.0518298283064835,0.0314613144605403,0.204599852722185,1.0,0.89425,0.915341614235046,0.6424720618645783,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,2,2000,15.095,40.18,False,0.0325018023838863,0.8966173586377426,0.047000726773917,0.0398424318380085,0.2813574761664402,1.0,0.906,0.9337210376492084,0.6655556318380518,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,3,2000,14.3708,39.8,False,0.0299042099893914,0.8519635032181261,0.0557362291588446,0.0425790052465381,0.3665832015029381,1.0,0.893,0.941346081869898,0.6288282732391666,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,4,2000,14.2943,39.8,False,0.0380225599298934,0.7806574850637137,0.0566692782427237,0.0389827122267684,0.4332985278754454,1.0,0.883,0.9457023585131944,0.5806822930044874,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.0,0,11,2000,15.5577,39.8,False,0.065272142734964,0.9947845663705752,0.0940253125380473,0.0643841829776254,0.4815700764777617,1.0,0.85075,0.9634307968139554,0.4895617728420371,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,5,2000,15.2669,39.8,False,0.0244950445804338,0.7982170926573053,0.0529783531145493,0.0400625038396795,0.4328136260991346,1.0,0.89575,0.9528556100049214,0.5859558860955028,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,7,2000,14.3336,39.8,False,0.0323187380920455,0.788226240660536,0.0574099667350835,0.0470519431850295,0.4656932138325025,1.0,0.858,0.9538193734779852,0.5181572726745445,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,8,2000,15.1977,39.8,False,0.0334444384326015,0.8573941459221734,0.0643416637253503,0.0444330359885485,0.4553527000091819,1.0,0.87175,0.9574806830998824,0.6053439636937405,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,9,2000,14.8094,39.8,False,0.0212600136934776,0.9375426659948598,0.0643192460345855,0.0474247422807082,0.4724840891698313,1.0,0.87525,0.957685089003238,0.5274557801548982,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,10,2000,16.7528,39.8,False,0.0351920025973727,0.91707001957543,0.0732717137696686,0.0529032032142725,0.4880917914273348,1.0,0.8475,0.957647819975277,0.6516078706175212,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,11,2000,15.1196,39.8,False,0.0234024085506485,1.1064164314015252,0.0747241930121593,0.0428096501898337,0.5118345941333636,1.0,0.8505,0.957917702052756,0.5933305950547636,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,12,2000,16.2342,39.8,False,0.0289928615156873,1.0980114197009114,0.0699772614886345,0.0450668349982183,0.5052899778295669,1.0,0.86025,0.9649738997216682,0.6107488876236516,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.01,0,6,2000,15.8867,39.8,False,0.0320343628429242,0.8370759092277795,0.0536286522928981,0.0450513472667625,0.4872886041017895,1.0,0.8735,0.9564430891964276,0.6246362212702693,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.02,0,0,2000,16.9364,39.34,True,0.0173965683858213,1.0395661345971443,0.0330623055426054,0.0182281076830452,0.1450663447476722,1.0,0.905,0.8984456641838596,0.734570372378266,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.0,0,10,2000,16.1938,39.8,False,0.0778412505759692,0.9578993738780668,0.1025378135116814,0.0658995232653863,0.4950636867022392,1.0,0.84225,0.9611880862563617,0.5442825808788454,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fresh,0.0,0,8,2000,15.9138,39.8,False,0.0651078327179074,0.9164552695001836,0.0853468946406673,0.0530550640765724,0.4814450104125026,1.0,0.86,0.965910685674492,0.6057199048783577,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fixed,1.0,0,7,2000,12.6324,39.8,False,0.0344028159120003,1.0916582768977805,0.0444177051997309,0.0151678154987897,0.140019395332921,1.0,0.90025,0.8866838276095418,0.7563395686382668,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fixed,1.0,0,8,2000,13.0882,39.8,False,0.0148474012873648,0.9334516455242844,0.0339667843008876,0.0190838524580092,0.1513642888734254,1.0,0.90075,0.8878708936251379,0.7350704238689509,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
bank-marketing,gaussian_copula,fixed,1.0,0,9,2000,12.5199,39.8,False,0.0212340457682815,1.010143232131995,0.0370560593789975,0.0177061815769103,0.1424484330366588,1.0,0.89425,0.892101284923989,0.7322432301586268,0.8995903827237507,0,,ok,,2026-07-20T16:41:33.067887+00:00
